id,kind,api_key,namespace,field,group,dataset_lane,market,adoption_priority,stockvision_use,raw_rows,raw_cols,overlap_cols,coverage,avg_rank_std,status,direction_mode,direction,elapsed_s,cagr,benchmark_alpha,benchmark_beta,total_return,max_drawdown,monthly_sharpe,monthly_sortino,calmar,win_ratio,avg_n_stock,max_n_stock,trade_count,match_days,avg_daily_matches,max_daily_matches,latest_matches
finlab701_financial_statement_流動資產_high,finlab701_single,financial_statement:流動資產,financial_statement,流動資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.28880738065587724,ok,high,1,0.079,0.3657615065506852,0.4261003289691442,1.3505492455059682,1.8228877309684761,-0.13468879043565785,1.5195939326799213,4.792722491493945,2.715403051264963,0.5769230769230769,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_流動資產_low,finlab701_single,financial_statement:流動資產,financial_statement,流動資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.28880738065587724,ok,low,-1,0.063,0.039604961757171875,0.08892214322857034,1.1038545261085795,0.13804264803644495,-0.18027629142164925,0.2008735252292708,0.38184089233267576,0.21967816546042726,0.4053333333333333,10.0,10.0,401,830,10.0,10,10
finlab701_financial_statement_透過損益按公允價值衡量之金融資產_非流動_high,finlab701_single,financial_statement:透過損益按公允價值衡量之金融資產_非流動,financial_statement,透過損益按公允價值衡量之金融資產_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6401332906376336,0.2856692654266668,ok,high,1,0.079,0.08756110259340533,0.1508338331807065,1.4162182013290285,0.32239900587364057,-0.3336818492114606,0.43969297665826984,0.930098437111154,0.2624010829162262,0.44871794871794873,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_透過損益按公允價值衡量之金融資產_非流動_low,finlab701_single,financial_statement:透過損益按公允價值衡量之金融資產_非流動,financial_statement,透過損益按公允價值衡量之金融資產_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6401332906376336,0.2856692654266668,ok,low,-1,0.079,0.08506212342296182,0.1297819195644502,1.000952363955834,0.31230990932009983,-0.2624413214007739,0.4981949678217321,0.801295742679307,0.3241062874782348,0.506631299734748,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_透過其他綜合損益按公允價值衡量之金融資產_非流動_high,finlab701_single,financial_statement:透過其他綜合損益按公允價值衡量之金融資產_非流動,financial_statement,透過其他綜合損益按公允價值衡量之金融資產_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6887213305047433,0.2882374277811685,ok,high,1,0.063,0.23314895408312308,0.303825020576617,1.5819252755074817,1.0091453161004353,-0.14808057460893287,1.1489425292401962,2.7439724059243855,1.574367272858562,0.5205128205128206,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_透過其他綜合損益按公允價值衡量之金融資產_非流動_low,finlab701_single,financial_statement:透過其他綜合損益按公允價值衡量之金融資產_非流動,financial_statement,透過其他綜合損益按公允價值衡量之金融資產_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6887213305047433,0.2882374277811685,ok,low,-1,0.078,-0.005725975718078757,0.05226917021127361,1.2980913023906457,-0.018936269802335537,-0.2907488405949822,-0.11606184922199814,-0.22374597699841686,-0.019693212788858445,0.4128205128205128,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_按攤銷後成本衡量之金融資產_非流動_high,finlab701_single,financial_statement:按攤銷後成本衡量之金融資產_非流動,financial_statement,按攤銷後成本衡量之金融資產_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.4170015610615218,0.28618507496502404,ok,high,1,0.063,0.27924628535323914,0.36913300153350603,2.011912593791869,1.2702550218762294,-0.18234082977490695,0.9481953820404673,3.4583604489061597,1.5313683282820236,0.5282051282051282,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_按攤銷後成本衡量之金融資產_非流動_low,finlab701_single,financial_statement:按攤銷後成本衡量之金融資產_非流動,financial_statement,按攤銷後成本衡量之金融資產_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.4170015610615218,0.28618507496502404,ok,low,-1,0.079,0.05237193433250065,0.18074292228093458,2.8732967262147833,0.18524049293844813,-0.1938504761452411,0.2592845336958266,0.533924926296848,0.27015271691205056,0.4005235602094241,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_採權益法之長期股權投資_high,finlab701_single,financial_statement:採權益法之長期股權投資,financial_statement,採權益法之長期股權投資,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6534313333066485,0.28671009181377455,ok,high,1,0.078,0.020327004317682862,0.08161261876417727,1.3717410621152875,0.06928968967015314,-0.3124398272121083,0.08414430441349725,0.15283272305727566,0.06505685888532677,0.4564102564102564,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_採權益法之長期股權投資_low,finlab701_single,financial_statement:採權益法之長期股權投資,financial_statement,採權益法之長期股權投資,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6534313333066485,0.28671009181377455,ok,low,-1,0.078,0.05868640254959834,0.07913571685230794,0.45771204832446716,0.2090828748962381,-0.24266116324834386,0.33848466691638385,0.9963119202488492,0.24183508977348114,0.4461538461538462,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_不動產廠房及設備_high,finlab701_single,financial_statement:不動產廠房及設備,financial_statement,不動產廠房及設備,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9363617259736621,0.288803166264703,ok,high,1,0.063,0.281458046021539,0.34251179673632065,1.3665513123758384,1.2833491393005647,-0.11195601024410873,1.382949789168518,4.261347795523009,2.5137811502607184,0.5641025641025641,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_不動產廠房及設備_low,finlab701_single,financial_statement:不動產廠房及設備,financial_statement,不動產廠房及設備,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9363617259736621,0.288803166264703,ok,low,-1,0.063,-0.008197945300913001,0.07508811417194725,1.8641716936760429,-0.027033186640266216,-0.35331191339671886,-0.11613268496693968,-0.21155026432334514,-0.023202481901280034,0.41361256544502617,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_商譽及無形資產合計_high,finlab701_single,financial_statement:商譽及無形資產合計,financial_statement,商譽及無形資產合計,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.2881977282330131,ok,high,1,0.079,0.3669579638106173,0.4207900389886215,1.2049102982399664,1.8311291559532274,-0.08073130632571801,1.5831808394979308,6.630329245655936,4.544860375806585,0.5974358974358974,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_商譽及無形資產合計_low,finlab701_single,financial_statement:商譽及無形資產合計,financial_statement,商譽及無形資產合計,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.2881977282330131,ok,low,-1,0.079,-0.0013331731426444726,-0.00959565642279176,-0.18493716172682276,-0.0044315482488817,-0.2237779640935682,-0.061023756776860345,-0.13211815822973488,-0.0059573049339108255,0.4412532637075718,10.0,10.0,401,830,10.0,10,10
finlab701_financial_statement_遞延所得稅資產_high,finlab701_single,financial_statement:遞延所得稅資產,financial_statement,遞延所得稅資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9007975423287836,0.28879498747260945,ok,high,1,0.063,0.29112598575651294,0.37594806562659194,1.8985520661360542,1.341206296288386,-0.10655527764770456,1.5128091280664875,3.843922799041737,2.7319028503726126,0.5886889460154242,10.0,10.0,401,830,10.0,10,10
finlab701_financial_statement_遞延所得稅資產_low,finlab701_single,financial_statement:遞延所得稅資產,financial_statement,遞延所得稅資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9007975423287836,0.28879498747260945,ok,low,-1,0.078,-0.037874994350095226,0.06885226620089534,2.3888504189296715,-0.12062549254445543,-0.4175477202488733,-0.22963020992944494,-0.46776934501324696,-0.09070600904593722,0.387434554973822,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_遞延資產合計_high,finlab701_single,financial_statement:遞延資產合計,financial_statement,遞延資產合計,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9356022095024616,0.2887167051853409,ok,high,1,0.063,0.29112598575651294,0.37594806562659194,1.8985520661360542,1.341206296288386,-0.10655527764770456,1.5128091280664875,3.843922799041737,2.7319028503726126,0.5886889460154242,10.0,10.0,401,830,10.0,10,10
finlab701_financial_statement_遞延資產合計_low,finlab701_single,financial_statement:遞延資產合計,financial_statement,遞延資產合計,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9356022095024616,0.2887167051853409,ok,low,-1,0.063,-0.05299258804031415,0.023780148063371573,1.7183855545139375,-0.1657906783599955,-0.4012623932850684,-0.39550519375016524,-0.7734366445076359,-0.13206138505189322,0.4031413612565445,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_使用權資產_high,finlab701_single,financial_statement:使用權資產,financial_statement,使用權資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8967888163951487,0.28880859115281815,ok,high,1,0.095,0.18114576316758235,0.21923594362298265,0.8525632820353084,0.7406630907403708,-0.09808798756380666,1.0856001282230454,2.7780982521391597,1.846579809292808,0.5230769230769231,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_使用權資產_low,finlab701_single,financial_statement:使用權資產,financial_statement,使用權資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8967888163951487,0.28880859115281815,ok,low,-1,0.079,0.14936735199432327,0.20540484934111097,1.2542737283947134,0.5895757602683105,-0.20996478613972613,0.8289366829398556,1.87693784344974,0.7113585147072272,0.4444444444444444,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_投資性不動產淨額_high,finlab701_single,financial_statement:投資性不動產淨額,financial_statement,投資性不動產淨額,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.5483008445743105,0.2882420632475234,ok,high,1,0.078,-0.002619843404373823,0.056871310935591536,1.3315760962471108,-0.008695471229434037,-0.2918359519004654,-0.06480575334679169,-0.1203421121936473,-0.008976802272958459,0.4256410256410256,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_投資性不動產淨額_low,finlab701_single,financial_statement:投資性不動產淨額,financial_statement,投資性不動產淨額,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.5483008445743105,0.2882420632475234,ok,low,-1,0.063,-0.009926215427340512,0.027948628061884244,0.8477434468853822,-0.03266627319849169,-0.23809666709835597,-0.19554110879742173,-0.3287874362562694,-0.04168810369026852,0.3717948717948718,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_其他非流動資產_high,finlab701_single,financial_statement:其他非流動資產,financial_statement,其他非流動資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9131059120201738,0.28880642392986966,ok,high,1,0.063,0.12126453398523429,0.1631213199988382,0.9368703018089412,0.4638260727235086,-0.10025214863014498,0.8216500543912651,1.7133711491962609,1.209474718445987,0.4897435897435897,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_其他非流動資產_low,finlab701_single,financial_statement:其他非流動資產,financial_statement,其他非流動資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9131059120201738,0.28880642392986966,ok,low,-1,0.078,-0.031628636820549505,0.04271965111230089,1.664119718412898,-0.10147441253000233,-0.2824415763538045,-0.29375769530985985,-0.46665626811729166,-0.11197897079862935,0.3911917098445596,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_非流動資產_high,finlab701_single,financial_statement:非流動資產,financial_statement,非流動資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.288807380731452,ok,high,1,0.078,0.2230706281229926,0.2896874669046882,1.4910685649557478,0.9549964750962969,-0.13572812529115286,1.294834765261302,3.2176734829765476,1.6433896345961387,0.5333333333333333,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_非流動資產_low,finlab701_single,financial_statement:非流動資產,financial_statement,非流動資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.288807380731452,ok,low,-1,0.079,0.15908537659216626,0.2551461402713587,2.150104803337554,0.6347629303809541,-0.1717983237307964,0.8002181643972531,1.78536465442536,0.9259468525019456,0.44931506849315067,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_資產總額_high,finlab701_single,financial_statement:資產總額,financial_statement,資產總額,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.28880315695367553,ok,high,1,0.079,0.25160431215582335,0.31922639806495684,1.513568767894627,1.1110080713301014,-0.07241441779753266,1.6619538581880453,4.386671097782253,3.474026023366873,0.6015424164524421,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_資產總額_low,finlab701_single,financial_statement:資產總額,financial_statement,資產總額,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.28880315695367553,ok,low,-1,0.079,0.019384273010426334,0.11446554343684255,2.128181043136515,0.06600405026739797,-0.27446182324799884,0.099889208603462,0.19161968216938124,0.07062390878976195,0.4191780821917808,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_短期借款_high,finlab701_single,financial_statement:短期借款,financial_statement,短期借款,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8700136092542929,0.2880747165009742,ok,high,1,0.078,0.27435076331363706,0.33097539703548073,1.2674154596476326,1.2414594152952914,-0.14531278493501942,1.342074781554052,4.041266577167972,1.887871633043036,0.558974358974359,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_短期借款_low,finlab701_single,financial_statement:短期借款,financial_statement,短期借款,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8700136092542929,0.2880747165009742,ok,low,-1,0.078,-8.165273131932604e-05,0.04451398836519178,0.9981734316598581,-0.00027181459215186443,-0.21812522712338922,-0.10372083028033204,-0.1735869190357131,-0.0003743216187321216,0.3865979381443299,10.0,10.0,401,830,10.0,10,10
finlab701_financial_statement_應付商業本票∕承兌匯票_high,finlab701_single,financial_statement:應付商業本票∕承兌匯票,financial_statement,應付商業本票∕承兌匯票,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9189909138213985,0.037051831273583635,ok,high,1,0.067,0.11017157381112685,0.15494266421214403,1.002100470941172,0.4161652587758644,-0.09632021639972954,0.8069577599004403,2.009135033276921,1.1436865599259276,0.5089974293059126,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_應付商業本票∕承兌匯票_low,finlab701_single,financial_statement:應付商業本票∕承兌匯票,financial_statement,應付商業本票∕承兌匯票,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9189909138213985,0.037051831273583635,ok,low,-1,0.063,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_透過損益按公允價值衡量之金融負債_流動_high,finlab701_single,financial_statement:透過損益按公允價值衡量之金融負債_流動,financial_statement,透過損益按公允價值衡量之金融負債_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.560629227874955,0.2450938551062937,ok,high,1,0.078,0.2915754748119104,0.3775632181193917,1.9246428284810662,1.3439209198072701,-0.17622191931870346,1.3952709273852533,3.7224323119511666,1.6544986625528144,0.5512820512820513,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_透過損益按公允價值衡量之金融負債_流動_low,finlab701_single,financial_statement:透過損益按公允價值衡量之金融負債_流動,financial_statement,透過損益按公允價值衡量之金融負債_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.560629227874955,0.2450938551062937,ok,low,-1,0.081,0.0016134664139246802,0.023520252188742125,0.49033427922168865,0.0053816960244701395,-0.11883436554794546,-0.16857749324702542,-0.29854979185880276,0.013576297088091722,0.4329896907216495,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_合約負債_流動_high,finlab701_single,financial_statement:合約負債_流動,financial_statement,合約負債_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7218728735540167,0.2888074887317344,ok,high,1,0.078,0.3548911677989983,0.41952359106753834,1.4466518732365137,1.7487780269387643,-0.09605117243929762,1.772945912791105,5.491450428403375,3.6944288601438733,0.5641025641025641,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_合約負債_流動_low,finlab701_single,financial_statement:合約負債_流動,financial_statement,合約負債_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7218728735540167,0.2888074887317344,ok,low,-1,0.078,0.038454759188581766,0.13392254157784617,2.1368322467709473,0.1338561759635355,-0.17875930217553893,0.19837268438197436,0.39238854205351675,0.2151082916395897,0.412987012987013,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_應付帳款及票據_high,finlab701_single,financial_statement:應付帳款及票據,financial_statement,應付帳款及票據,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.2887877944625118,ok,high,1,0.063,0.48723055026986883,0.561823833879446,1.669603397296462,2.748749385796523,-0.13405013083887096,1.637959399067259,5.781102596013653,3.6344179825952807,0.6153846153846154,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_應付帳款及票據_low,finlab701_single,financial_statement:應付帳款及票據,financial_statement,應付帳款及票據,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.2887877944625118,ok,low,-1,0.078,0.08151988794928888,0.12538843638895772,0.981899092855214,0.2981013294172754,-0.14007493107951918,0.5705251194656153,1.2448936137259958,0.5819318846151563,0.5078534031413613,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_其他應付款_high,finlab701_single,financial_statement:其他應付款,financial_statement,其他應付款,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9356022095024616,0.28878717507018825,ok,high,1,0.063,0.4819980174288345,0.5439067705923675,1.3856886250674625,2.705019026603749,-0.09802012873072041,1.7719794140553995,7.374706693087076,4.91683550424419,0.6102564102564103,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_其他應付款_low,finlab701_single,financial_statement:其他應付款,financial_statement,其他應付款,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9356022095024616,0.28878717507018825,ok,low,-1,0.078,0.2531032572134664,0.2915965832194537,0.861586791234715,1.1194367121036932,-0.11989413155370221,1.4785479860000696,3.5355638782278773,2.1108802001548,0.5233160621761658,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_當期所得稅負債_high,finlab701_single,financial_statement:當期所得稅負債,financial_statement,當期所得稅負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8891476203818597,0.288562209025452,ok,high,1,0.079,0.4464049647807269,0.521743153430814,1.6862764263697976,2.4169718796237176,-0.08428157045899065,1.60176098467126,5.9706168978960426,5.295962127054103,0.6076923076923076,10.0,10.0,401,830,10.0,10,10
finlab701_financial_statement_當期所得稅負債_low,finlab701_single,financial_statement:當期所得稅負債,financial_statement,當期所得稅負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8891476203818597,0.288562209025452,ok,low,-1,0.063,0.00478024299625468,0.04127867714181016,0.8169356099722189,0.01600329788629673,-0.23396104677842733,-0.02211202208882228,-0.04189540852966986,0.020430916825283994,0.4401041666666667,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_負債準備_流動_high,finlab701_single,financial_statement:負債準備_流動,financial_statement,負債準備_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.4382420045631029,0.2855161169510305,ok,high,1,0.063,0.17629463059665706,0.27153639548014363,2.1317733516903945,0.7169755922486072,-0.188016369403454,0.7350654623967658,1.7259702104713648,0.9376058855786137,0.48205128205128206,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_負債準備_流動_low,finlab701_single,financial_statement:負債準備_流動,financial_statement,負債準備_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.4382420045631029,0.2855161169510305,ok,low,-1,0.079,-0.05610377754970086,-0.028618900148743708,0.6151873528332418,-0.1748799496980763,-0.30774834095338865,-0.49957504497646765,-0.7925441334309824,-0.18229815437625466,0.41450777202072536,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_租賃負債─流動_high,finlab701_single,financial_statement:租賃負債─流動,financial_statement,租賃負債─流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8380278589440819,0.288816260639354,ok,high,1,0.068,0.13342325531846444,0.14068515800330247,0.1625414086461424,0.5173427278525011,-0.07990806803381545,0.7857807468983816,2.095564646753589,1.6695005097221511,0.5435897435897435,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_租賃負債─流動_low,finlab701_single,financial_statement:租賃負債─流動,financial_statement,租賃負債─流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8380278589440819,0.288816260639354,ok,low,-1,0.064,-0.005720045806860252,0.04862045420260268,1.2162902480799134,-0.018916789948906998,-0.19986115096282797,-0.178128004051205,-0.30231766086211576,-0.02861866647240184,0.4025641025641026,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_一年內到期長期負債_high,finlab701_single,financial_statement:一年內到期長期負債,financial_statement,一年內到期長期負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7436827042388824,0.286584612980248,ok,high,1,0.083,0.13581038884147412,0.20702784066073943,1.5940429721071574,0.5280081135521082,-0.24230077376751857,0.6731214031752307,1.3624421926448402,0.5604801913256047,0.5,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_一年內到期長期負債_low,finlab701_single,financial_statement:一年內到期長期負債,financial_statement,一年內到期長期負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7436827042388824,0.286584612980248,ok,low,-1,0.083,-0.06120236728937667,-0.06810524064217206,-0.15450534207954747,-0.1896252013099633,-0.2307744653578766,-0.70910604197445,-1.2218290040293855,-0.26519275114323826,0.4134366925064599,10.0,10.0,401,830,10.0,10,10
finlab701_financial_statement_流動負債_high,finlab701_single,financial_statement:流動負債,financial_statement,流動負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.288807380731452,ok,high,1,0.076,0.2654991199757004,0.33170475530642407,1.481864697724003,1.1900440914479633,-0.17049080554196827,1.2772418157370842,3.2730357449369785,1.5571722323056625,0.5538461538461539,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_流動負債_low,finlab701_single,financial_statement:流動負債,financial_statement,流動負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.288807380731452,ok,low,-1,0.076,0.13551294013918969,0.22188395033110522,1.9332213983114581,0.5266763019577272,-0.27765496154456715,0.7376429887214889,1.6321378274867921,0.4880447982538802,0.44235924932975873,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_應付公司債_非流動_high,finlab701_single,financial_statement:應付公司債_非流動,financial_statement,應付公司債_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.40965856782612176,0.25186201892081306,ok,high,1,0.083,0.0989234039100928,0.1495422498465456,1.1329893665101642,0.36895707827405566,-0.18659259671232398,0.5890487202350932,1.1948736333787657,0.5301287637631223,0.5025641025641026,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_應付公司債_非流動_low,finlab701_single,financial_statement:應付公司債_非流動,financial_statement,應付公司債_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.40965856782612176,0.25186201892081306,ok,low,-1,0.082,0.010211850756298269,0.05115867470647912,0.9165028413757211,0.0344037238782684,-0.22628307804602799,-0.034180072041669306,-0.05789001809289603,0.045126659836325966,0.4392764857881137,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_銀行借款_非流動_high,finlab701_single,financial_statement:銀行借款_非流動,financial_statement,銀行借款_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7773876235840371,0.2872303195863497,ok,high,1,0.077,0.24560866094025413,0.34333011595721813,2.1872756552592443,1.0775286424828798,-0.1526984418335875,1.0912293194686327,2.8856049373292976,1.6083502522270754,0.49230769230769234,10.0,10.0,400,830,10.0,10,10
finlab701_financial_statement_銀行借款_非流動_low,finlab701_single,financial_statement:銀行借款_非流動,financial_statement,銀行借款_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7773876235840371,0.2872303195863497,ok,low,-1,0.083,-0.008350572320236949,-0.005010564010167599,0.07475859690904166,-0.027531577375682015,-0.16104796700515478,-0.21785347633461874,-0.4176190912643588,-0.05184824119858462,0.43005181347150256,10.0,10.0,401,830,10.0,10,10
finlab701_financial_statement_租賃負債_非流動_high,finlab701_single,financial_statement:租賃負債_非流動,financial_statement,租賃負債_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8484069167033583,0.2888011847318576,ok,high,1,0.084,0.14852659502351218,0.19523174652096584,1.0453900919490071,0.5857079408922206,-0.11964236957033814,0.9045519430669485,2.158957834615121,1.2413176233522079,0.5051282051282051,10.0,10.0,400,830,10.0,10,10
